StockCode,avg_price,price_std,min_price,max_price,avg_quantity,total_quantity_sold,quantity_std,total_revenue,avg_revenue_per_transaction,num_orders,description,price_elasticity,elasticity_category,revenue_per_unit,price_range,price_premium_vs_range,volume_score,price_increase_potential,discount_potential,seasonality_score,price_volatility,orders_per_day,avg_basket_size,revenue_share,pricing_tier,optimal_price_estimate,price_change_pct,projected_revenue_lift
84804A,2.68,0.7636753236814714,0.79,2.95,8.75,70,7.343607521414215,180.58,22.5725,8,CREAM DELPHINIUM ARTIFICIAL FLOWER,-0.17882196237864592,Elastic,2.579714285714286,Mid,-0.16207358018296206,0.0031861629494765588,0.0,0.0,0.6397218916292433,0.2838941723722942,0.021447721179624665,23.450000000000003,1.79053745692662e-05,Mid,2.7336,1.9999999999999951,5.4174
84804B,2.23,1.1154192037077362,0.79,2.95,16.5,99,11.65761553663527,188.37000000000003,31.395000000000007,6,BLUE DELPHINIUM ARTIFICIAL FLOWER,-0.49834162063882165,Highly Elastic,1.902727272727273,Mid,-0.3027701805253752,0.002275830678197542,0.0,0.002275830678197542,1.0084750178040298,0.4979550016552394,0.0160857908847185,36.795,1.8677790495141626e-05,Mid,2.1185,-4.9999999999999964,5.6511000000000005
84806A,1.0645454545454545,0.5347964778560838,0.39,1.45,12.454545454545455,137,9.832229008354478,96.88999999999999,8.808181818181817,11,PINK CANDYSTUFT ARTIFICIAL FLOWER,-0.9309714626468829,Highly Elastic,0.7072262773722626,Budget,-0.05340708103109309,0.004551661356395084,0.0,0.004551661356395084,0.8572631299175915,0.4976955377679291,0.029490616621983913,13.258429752066116,9.607108993333713e-06,Budget,1.0113181818181818,-4.9999999999999964,2.9066999999999994
84806B,1.387,0.23888116402578868,0.39,1.45,15.4,308,11.949014493606619,411.55999999999995,20.577999999999996,20,WHITE CANDYSTUFT ARTIFICIAL FLOWER,-0.2883089113855732,Highly Elastic,1.336233766233766,Budget,0.23331922841234962,0.00864815657715066,0.0,0.00864815657715066,0.26079446136349016,0.1709958224951959,0.05361930294906166,21.3598,4.080815127770072e-05,Budget,1.31765,-5.000000000000002,12.346799999999998
84809A,2.1,0.0,2.1,2.1,6.875,55,5.055054048036621,115.5,14.4375,8,WHITE CHRYSANTHEMUMS ART FLOWER,0.0,Inelastic,2.1,Mid,-0.34341586506873895,0.0031861629494765588,0.0031861629494765588,0.0,0.9746407266982526,0.0,0.021447721179624665,14.4375,1.1452379902260749e-05,Mid,2.3100000000000005,10.000000000000018,9.24
84813,10.532105263157895,6.808294288862325,2.95,25.49,4.368421052631579,166,6.2748793576497,1393.79,36.67868421052631,38,SET OF 4 DIAMOND NAPKIN RINGS,-0.22429478254594637,Highly Elastic,8.396325301204818,Luxury,-0.19747096995499708,0.016841147018661812,0.0,0.016841147018661812,0.6753820147419047,0.6458192285990224,0.10187667560321716,46.008670360110806,0.0001382009747530044,Luxury,10.742747368421053,2.0000000000000027,41.8137
84816,39.95,0.0,39.95,39.95,1.3,13,0.48304589153964794,519.35,51.935,10,DANISH ROSE BEDSIDE CABINET,0.0,Inelastic,39.95,Ultra-Luxury,-0.898261281293608,0.004096495220755576,0.004096495220755576,0.0,0.629475760937902,0.0,0.02680965147453083,51.935,5.1496047638433945e-05,Luxury,43.94500000000001,10.00000000000001,41.548
84817,1.4351785714285714,0.8340132788814871,0.39,2.1,16.982142857142858,951,24.991264707659585,710.64,12.69,55,DANISH ROSE DECORATIVE PLATE,-0.5706850419064168,Highly Elastic,0.7472555205047319,Budget,0.2761595734305868,0.024578971324533454,0.0,0.024578971324533454,0.47042923382060026,0.5771005018826552,0.14745308310991956,24.372407525510205,7.046337016227341e-05,Budget,1.3634196428571428,-5.0000000000000036,21.3192
84818,1.3434,0.813070275392769,0.79,2.55,14.24,1424,15.369601376244162,1461.6,14.616,99,DANISH ROSE PHOTO FRAME,-0.36486920587458543,Highly Elastic,1.0264044943820223,Budget,0.1945501452409159,0.04460628129267182,0.0,0.04460628129267182,0.59743767466903,0.6007612497360493,0.26541554959785524,19.130015999999998,0.0001449246620358815,Budget,1.27623,-4.9999999999999964,43.848
84819,2.2196774193548388,1.6643602302996388,0.79,4.25,13.080645161290322,811,20.59229394867766,951.79,15.351451612903226,62,DANISH ROSE ROUND SEWING BOX,-0.4057911611429471,Highly Elastic,1.173600493218249,Mid,-0.30599762942211867,0.027765134274010013,0.0,0.027765134274010013,0.9287467172502715,0.7464578579179515,0.16621983914209115,29.03481269510926,9.437455123093297e-05,Mid,2.1086935483870968,-5.000000000000002,28.5537
84820,3.78125,2.430430401283664,0.79,5.95,8.15625,261,14.366424510844947,484.63,15.1446875,31,DANISH ROSE TRINKET TRAYS,-0.46403321197188396,Highly Elastic,1.8568199233716476,Mid,0.1822422667661099,0.013654984069185253,0.0,0.013654984069185253,0.5479025914374545,0.6410630797978673,0.08310991957104558,30.8408203125,4.8053392831451317e-05,Mid,3.5921874999999996,-5.000000000000009,14.5389
84821,0.62,0.31235533236770047,0.19,0.85,22.547619047619047,947,24.682572484178014,417.34999999999997,9.936904761904762,40,DANISH ROSE DELUXE COASTER,-0.5371417455442773,Highly Elastic,0.44070749736008447,Budget,-0.44869652370897134,0.01775147928994083,0.0,0.01775147928994083,0.4247749195488151,0.4958021148693658,0.10723860589812333,13.97952380952381,4.138225759487899e-05,Ultra-Budget,0.589,-5.000000000000004,12.520499999999998
84823,7.95,0.0,7.95,7.95,4.48,112,3.6528527664461556,890.4000000000001,35.61600000000001,25,DANISH ROSE FOLDING CHAIR,0.0,Inelastic,7.950000000000001,Premium,0.10482684077048957,0.010923987255348202,0.010923987255348202,0.0,1.6757228676799332,0.0,0.06702412868632708,35.61600000000001,8.828743779197379e-05,Premium,8.745000000000001,10.00000000000001,71.23200000000001
84826,0.5822222222222222,0.3213641558029156,0.19,0.85,32.361111111111114,1165,31.909830798474967,391.93,10.886944444444445,31,ASSTD DESIGN 3D PAPER STICKERS,-0.7978489686303037,Highly Elastic,0.3364206008583691,Budget,-0.4822884917983889,0.013654984069185253,0.0,0.013654984069185253,0.7915143504676423,0.542641163644698,0.08310991957104558,18.84135802469136,3.8861742468338146e-05,Ultra-Budget,0.5531111111111111,-4.9999999999999964,11.7579
84827,0.4855555555555556,0.24093499787829578,0.09,0.65,28.38888888888889,511,35.71972414241826,154.39,8.577222222222222,14,ASS DES PHONE SPONGE CRAFT STICKER,-0.6406437026305608,Highly Elastic,0.30213307240704496,Budget,-0.5682444101448396,0.005917159763313609,0.0,0.005917159763313609,0.8272007427844139,0.4861916997544085,0.03753351206434316,13.784382716049384,1.5308510243376945e-05,Ultra-Budget,0.4612777777777778,-5.000000000000002,4.6316999999999995
84828,1.6327127659574467,0.5732696190213147,1.06,2.95,5.867021276595745,1103,10.399937148081078,1541.3600000000001,8.19872340425532,182,JUNGLE POPSICLES ICE LOLLY HOLDERS,-0.23277869780087504,Highly Elastic,1.3974252039891206,Budget,0.45180681235013076,0.08238507055075102,0.0,0.08238507055075102,0.7214780575763495,0.3489773933102586,0.4879356568364611,9.57916053644183,0.00015283324923072406,Budget,1.6653670212765956,1.9999999999999976,46.2408
84832,1.0899632352941175,0.3667001531679606,0.72,1.95,10.786764705882353,2934,16.288409882653305,2713.5499999999997,9.97628676470588,268,ZINC WILLIE WINKIE  CANDLE STICK,-0.29925883065151565,Highly Elastic,0.9248636673483298,Budget,-0.03080561185957512,0.12152935821574874,0.0,0.12152935821574874,0.8599018663693835,0.333374917817057,0.7184986595174263,11.75717695717993,0.0002690615193400836,Budget,1.0354650735294115,-5.000000000000012,81.4065
84836,1.3636727272727271,0.35851693375169813,1.06,2.51,10.807272727272727,5944,16.900629476485193,7426.82,13.50330909090909,535,ZINC METAL HEART DECORATION,-0.2040747936040726,Highly Elastic,1.249465006729475,Budget,0.21257663720761666,0.24305871643149748,0.0,0.24305871643149748,0.38212255977072196,0.2609915204937447,1.4343163538873995,14.737583074380163,0.0007364048840321054,Budget,1.3909461818181816,1.9999999999999962,222.8046
84840,12.74,4.644687287643809,8.5,16.98,1.0,6,0.0,76.44,12.74,6,SWEETHEART CARRY-ALL BASKET,,,12.74,Luxury,-0.02923303676631151,0.002275830678197542,0.0,0.0,1.212744111013445,0.36428919903088697,0.0160857908847185,12.74,7.579393244405296e-06,Luxury,12.74,0.0,2.2931999999999997
84842,3.75,0.0,3.75,3.75,1.5555555555555556,14,0.726483157256779,52.5,5.833333333333333,9,HELLO SAILOR BATHROOM SET,0.0,Inelastic,3.75,Mid,0.172471669520109,0.0036413290851160674,0.0036413290851160674,0.0,0.7663941626410962,0.0,0.024128686327077747,5.833333333333333,5.205627228300341e-06,Mid,4.125,10.0,4.2
84843,6.570816326530613,1.9501237532682958,4.65,11.87,3.510204081632653,172,6.218662935670578,969.8000000000001,19.791836734693877,48,WHITE SOAP RACK WITH 2 BOTTLES,-0.2755185771846621,Highly Elastic,5.638372093023256,Premium,-0.08684097568251942,0.021392808375056895,0.0,0.021392808375056895,0.40031707946615847,0.29633462727205384,0.128686327077748,23.06490628904623,9.616032925725087e-05,Premium,6.242275510204082,-5.000000000000006,29.094
84846A,2.5521428571428575,0.8984703117515354,2.1,4.21,4.071428571428571,57,6.094944761714552,128.14000000000001,9.152857142857144,13,SCENTED CANDLE IN DIGITALIS TIN,-0.2434643640803945,Highly Elastic,2.2480701754385968,Mid,-0.2020492809151714,0.005461993627674101,0.0,0.005461993627674101,1.3352445214279334,0.3506714347510871,0.03485254691689008,10.390867346938776,1.2705696629226777e-05,Mid,2.603185714285715,2.0000000000000093,3.8442000000000003
84847,3.75,0.0,3.75,3.75,1.75,21,1.3568010505999362,78.75,6.5625,11,FLORAL BATHROOM SET,0.0,Inelastic,3.75,Mid,0.172471669520109,0.004551661356395084,0.004551661356395084,0.0,0.6514760922310521,0.0,0.029490616621983913,6.5625,7.808440842450512e-06,Mid,4.125,10.0,6.3
84849A,2.3567924528301885,0.7991985735359798,1.69,3.36,3.3962264150943398,180,4.025589410458612,344.34000000000003,6.496981132075472,53,HELLO SAILOR BLUE SOAP HOLDER,-0.47749067734999695,Highly Elastic,1.9130000000000003,Mid,-0.2631273648314123,0.023668639053254437,0.0,0.023668639053254437,0.6042987432485804,0.33767159117830786,0.14209115281501342,8.004200783196866,3.414296532938933e-05,Mid,2.238952830188679,-5.000000000000003,10.330200000000001
84849B,2.053421052631579,0.6817204757212035,1.69,3.36,3.5,266,3.9106691669499902,478.83,6.300394736842105,76,FAIRY SOAP SOAP HOLDER,-0.3369863639334201,Highly Elastic,1.8001127819548872,Mid,-0.3579791973848835,0.03413746017296313,0.0,0.03413746017296313,0.9578029090770546,0.33038360001792805,0.2037533512064343,7.186973684210526,4.7478294966229564e-05,Mid,1.9507499999999998,-5.000000000000005,14.364899999999999
84849D,1.8581739130434782,0.4949332448496068,1.69,3.36,4.2956521739130435,494,9.576079402347341,859.0,7.469565217391304,114,HOT BATHS SOAP HOLDER,-0.10908261418903996,Elastic,1.7388663967611335,Budget,0.6522866738938277,0.051433773327264454,0.051433773327264454,0.0,0.5050837000271503,0.2649288920019772,0.30563002680965146,7.982068809073724,8.517397693542843e-05,Budget,2.043991304347826,10.000000000000005,68.72
84857C,4.763,5.083483167190692,1.95,16.98,9.8,98,6.876691711054734,232.32999999999998,23.232999999999997,10,PINK MONTE CARLO HANDBAG,-0.7451705253195875,Highly Elastic,2.3707142857142856,Mid,0.48919534984647445,0.004096495220755576,0.0,0.004096495220755576,1.2003362023497601,1.0650498988457349,0.02680965147453083,46.677400000000006,2.3036635694305105e-05,Mid,4.52485,-5.000000000000002,6.969899999999999
84858C,5.33,3.8506103412316346,1.25,11.63,31.0,186,59.90325533725191,261.68,43.61333333333334,6,PINK RIVIERA HANDBAG,-0.6326949165284091,Highly Elastic,1.4068817204301076,Premium,-0.25927961492997365,0.002275830678197542,0.0,0.002275830678197542,1.4247603716963844,0.7210880788823286,0.0160857908847185,165.23,2.594682920193587e-05,Premium,5.0634999999999994,-5.0000000000000115,7.8504
84859A,2.485,1.0550924130141397,1.95,5.95,3.5833333333333335,129,3.706172457632576,272.99,7.583055555555556,35,SILVER DISCO HANDBAG,-0.3476118941815032,Highly Elastic,2.116201550387597,Mid,-0.2230421069980078,0.015475648611743286,0.0,0.015475648611743286,0.7642743221095143,0.4228827306669899,0.0938337801608579,8.904583333333333,2.7068270039118286e-05,Mid,2.36075,-4.999999999999999,8.1897
84859B,2.313333333333333,0.8485638491360601,1.95,4.13,2.6666666666666665,32,3.1718458443950364,66.75999999999999,5.563333333333333,11,BLUE DISCO HANDBAG,-0.245440346836908,Highly Elastic,2.0862499999999997,Mid,-0.2767152545360395,0.004551661356395084,0.0,0.004551661356395084,0.9904949081196304,0.3652355161274291,0.029490616621983913,6.168888888888888,6.619574738311061e-06,Mid,2.3596,2.0000000000000107,2.0027999999999997
84859C,2.429090909090909,1.0956098936031196,1.95,5.95,3.8181818181818183,84,4.13620902617664,180.51999999999998,8.205454545454545,22,PINK DISCO HANDBAG,-0.24718763319189893,Highly Elastic,2.149047619047619,Mid,-0.24052259370721663,0.009558488848429678,0.0,0.009558488848429678,0.9925594172801085,0.4491878058007572,0.058981233243967826,9.274710743801654,1.7899425281005283e-05,Mid,2.4776727272727275,2.000000000000004,5.4155999999999995
84865,7.017333333333334,4.78576977935132,2.95,16.98,1.9333333333333333,29,2.282438128301359,152.11,10.140666666666668,14,NEW BAROQUE BLACK PHOTO ALBUM,-0.3360642386906212,Highly Elastic,5.245172413793104,Premium,-0.024787645622626902,0.005917159763313609,0.0,0.005917159763313609,0.4575484293830659,0.6810221676337139,0.03753351206434316,13.566844444444445,1.508243728946219e-05,Premium,6.666466666666667,-5.0,4.5633
84870B,3.4415999999999998,1.357604139651909,2.46,7.46,1.76,44,1.2000000000000002,146.07999999999998,5.8431999999999995,25,BLUE GEISHA GIRL ,-0.13684237720828646,Elastic,3.32,Mid,0.07604759941877517,0.010923987255348202,0.010923987255348202,0.0,0.7202064953732171,0.39332603420208284,0.06702412868632708,6.0572159999999995,1.4484533819240262e-05,Mid,3.7857600000000002,10.000000000000014,11.686399999999999
84870C,3.1614285714285715,1.0461842989175412,2.46,7.46,1.6428571428571428,46,1.0959280090672934,146.05,5.216071428571429,28,GREEN GEISHA GIRL ,0.020166447886426592,Inelastic,3.1750000000000003,Mid,-0.011550550610285227,0.012289485662266727,0.012289485662266727,0.0,0.5728565166133068,0.3298779320911166,0.07506702412868632,5.193775510204081,1.4481559175109806e-05,Mid,3.4775714285714288,10.000000000000005,11.684000000000001
84872A,11.3675,1.8242506194546424,10.79,16.95,1.25,40,0.5080005080007619,450.08,14.065,32,TEATIME FUNKY FLOWER BACKPACK FOR 2,-0.1608168802256691,Elastic,11.251999999999999,Luxury,-0.1338152704427823,0.014110150204824761,0.0,0.0,1.0123669994584632,0.16033844161324037,0.08579088471849866,14.209375,4.462759434120795e-05,Luxury,11.59485,1.9999999999999956,13.5024
84872a,10.855714285714285,0.10646931147384325,10.79,11.02,1.2380952380952381,26,0.5389584311207966,282.15,13.435714285714285,21,TEATIME FUNKY FLOWER BACKPACK FOR 2,-0.08588975014707852,Inelastic,10.851923076923075,Luxury,-0.17281249679156782,0.009103322712790168,0.009103322712790168,0.0,0.6810543649107559,0.009798648176661883,0.05630026809651475,13.440408163265305,2.797652804695126e-05,Luxury,11.941285714285714,10.000000000000004,22.572
84874B,1.64,0.010377490433255452,1.63,1.65,2.9285714285714284,41,3.8323378226368807,67.50999999999999,4.822142857142857,14,BLUE TRAVEL FIRST AID KIT,0.5222329678670833,Premium/Other,1.6465853658536582,Budget,0.4582866147053015,0.005917159763313609,0.005917159763313609,0.0,1.2908834604738624,0.006289388141366941,0.03753351206434316,4.8028571428571425,6.693940841572494e-06,Budget,1.804,10.000000000000009,5.400799999999999
84875B,2.5524999999999998,2.2616991167564358,1.25,7.46,6.55,131,9.225108757025435,203.51,10.1755,20,GREEN SQUARE COMPACT MIRROR,-0.33012003447491256,Highly Elastic,1.5535114503816794,Mid,-0.20193761694664586,0.00864815657715066,0.0,0.00864815657715066,0.8249618903089062,0.8826142894659263,0.05361930294906166,16.718874999999997,2.017899423297909e-05,Mid,2.4248749999999997,-5.000000000000004,6.1053
84875D,1.25,0.0,1.25,1.25,6.375,51,4.983902658989812,63.75,7.96875,8,BLUE SQUARE COMPACT MIRROR,0.0,Inelastic,1.25,Budget,0.11149894413513843,0.0031861629494765588,0.0031861629494765588,0.0,1.0902794614534432,0.0,0.021447721179624665,7.96875,6.321118777221842e-06,Budget,1.375,10.0,5.1000000000000005
84876B,2.352222222222222,2.1470632582484925,1.25,7.62,6.111111111111111,220,10.636266202486599,318.31,8.841944444444444,33,GREEN HEART COMPACT MIRROR,-0.2491960893642676,Highly Elastic,1.4468636363636365,Mid,-0.2645562890743494,0.01456531634046427,0.0,0.01456531634046427,0.43512130833380824,0.9089167132754673,0.08847184986595175,14.374691358024691,3.1561965772195836e-05,Mid,2.3992666666666667,2.0,9.5493
84876D,3.6029411764705883,2.4956406109100584,1.25,7.62,7.588235294117647,129,9.753581544293176,221.25,13.014705882352942,16,BLUE HEART COMPACT MIRROR,-0.625295457444428,Highly Elastic,1.7151162790697674,Mid,0.12649238836245771,0.006827492034592627,0.0,0.006827492034592627,0.5799505136195674,0.6907504133095245,0.04289544235924933,27.339965397923876,2.1938000462122866e-05,Mid,3.422794117647059,-5.0,6.6375
84877B,2.32,1.4284117053566874,1.25,7.46,6.857142857142857,144,9.835068450629686,210.56,10.026666666666667,21,GREEN ROUND COMPACT MIRROR,-0.439619046530719,Highly Elastic,1.4622222222222223,Mid,-0.2746308604568926,0.009103322712790168,0.0,0.009103322712790168,0.9583379225480507,0.6130522340586642,0.05630026809651475,15.908571428571427,2.0878035603636568e-05,Mid,2.2039999999999997,-5.000000000000004,6.3168
84877D,2.268421052631579,1.1109368576811132,1.25,3.75,5.105263157894737,97,8.458360340463322,152.18,8.009473684210526,18,BLUE ROUND COMPACT MIRROR,-0.40118582622058657,Highly Elastic,1.5688659793814435,Mid,-0.2907574883323972,0.007737824305871643,0.0,0.007737824305871643,1.0085738278522716,0.487590674426915,0.04825737265415549,11.5808864265928,1.5089378125766588e-05,Mid,2.1550000000000002,-4.9999999999999964,4.5654
84879,1.7222901276024176,0.2525667838127865,1.35,3.19,24.486903962390866,36461,89.05902957632914,59094.93,39.687662860980524,1455,ASSORTED COLOUR BIRD ORNAMENT,-0.11059092659928971,Elastic,1.6207709607525849,Budget,0.5314589266595681,0.6618115612198452,0.6618115612198452,0.0,0.3087165976730841,0.14579935530912047,3.900804289544236,42.17355294997431,0.005859546222142908,Budget,1.8945191403626596,10.00000000000001,4727.5944
84880,7.743544303797468,2.2930866209581215,4.95,15.79,3.9746835443037973,314,5.356459516548038,2027.74,25.66759493670886,76,WHITE WIRE EGG HOLDER,-0.42140653240184095,Highly Elastic,6.457770700636943,Premium,0.0761352942806134,0.03413746017296313,0.0,0.03413746017296313,0.4268897386027829,0.29574689085545464,0.2037533512064343,30.7781381188912,0.0002010601629697854,Premium,7.356367088607595,-5.0,60.8322
84881,7.411666666666666,2.600541610254808,6.35,12.72,2.0,12,1.0954451150103321,82.57,13.761666666666665,6,BLUE WIRE SPIRAL CANDLE HOLDER,-0.44721359549995804,Highly Elastic,6.8808333333333325,Premium,0.030013618638651297,0.002275830678197542,0.0,0.002275830678197542,0.65096354158338,0.35039860007924656,0.0160857908847185,14.823333333333332,8.187212195062079e-06,Premium,7.041083333333333,-5.0,2.4770999999999996
84882,4.368333333333333,1.422720054311872,3.75,7.46,2.111111111111111,38,1.1826634392157036,157.34,8.741111111111111,18,GREEN WIRE STANDING CANDLE HOLDER,-0.3026363908169818,Highly Elastic,4.140526315789474,Mid,0.3657992203609803,0.007737824305871643,0.0,0.007737824305871643,0.2885310349566351,0.32494557768828447,0.04825737265415549,9.222037037037037,1.560101691620525e-05,Mid,4.149916666666666,-5.0000000000000115,4.7202
84884A,4.802307692307692,1.823469593560956,1.95,8.47,3.858974358974359,301,5.890173103919712,1201.91,15.409102564102565,78,ANT WHITE WIRE HEART SPIRAL,-0.2945320402773801,Highly Elastic,3.993056478405316,Mid,0.5014852580131364,0.03504779244424215,0.0,0.03504779244424215,0.28668315640768055,0.37891791426298643,0.20911528150134048,18.53198224852071,0.00011917515089459929,Mid,4.562192307692307,-5.000000000000012,36.0573
84884a,8.345384615384615,0.08472217037969668,8.29,8.47,1.4615384615384615,38,0.8114564304148055,317.71999999999997,12.219999999999999,26,ANT WHITE WIRE HEART SPIRAL,0.3464139085746954,Premium/Other,8.361052631578946,Premium,0.159774203727048,0.01137915339098771,0.01137915339098771,0.0,0.9593048768553892,0.010139828898324956,0.06970509383378017,12.197100591715976,3.150346443763017e-05,Premium,9.179923076923078,10.000000000000014,25.417599999999997
84898F,2.2068421052631577,0.4657139397572404,2.1,4.13,2.4210526315789473,46,1.804801911989365,98.63,5.191052631578947,19,YELLOW FLOWERS FELT HANDBAG KIT,-0.19067111937316614,Elastic,2.1441304347826087,Mid,-0.3100107073266222,0.008192990441511151,0.0,0.0,1.388300512302605,0.21007988735488056,0.05093833780160858,5.342880886426593,9.779638352900239e-06,Mid,2.250978947368421,2.0000000000000044,2.9589
84905,4.9590000000000005,0.0030779350562554733,4.95,4.96,1.75,35,1.681947492765768,173.48,8.674,20,PINK BUTTERFLY CUSHION COVER ,0.0,Inelastic,4.956571428571428,Mid,0.5504765357733923,0.00864815657715066,0.00864815657715066,0.0,1.670722656118574,0.000619427461512472,0.05361930294906166,8.67825,1.7201375458391296e-05,Mid,5.454900000000001,10.000000000000012,13.8784
84906,4.8475,3.1801490102309242,1.95,12.72,2.9166666666666665,35,1.9286515936521478,123.02,10.251666666666667,12,PINK B'FLY C/COVER W BOBBLES,-0.6913339499095458,Highly Elastic,3.5148571428571427,Mid,0.5156150447996609,0.005006827492034593,0.0,0.005006827492034593,0.6871335027923329,0.6546884220753318,0.032171581769437,14.138541666666667,1.2198024030962056e-05,Mid,4.605125,-5.0,3.6906
84907,6.113478260869566,0.7208493014597573,5.79,7.65,1.2608695652173914,29,0.4489777585448795,180.93,7.866521739130435,23,PINK YELLOW PATCH CUSHION COVER,0.5110997067272862,Premium/Other,6.23896551724138,Premium,-0.1503981291728819,0.010013654984069186,0.010013654984069186,0.0,0.8731473957019898,0.11771892880981552,0.06166219839142091,7.7082986767485835,1.7940078750788203e-05,Premium,6.724826086956523,10.000000000000012,14.474400000000001
84910A,7.464117647058822,1.1526657083882195,5.95,8.29,1.5294117647058822,26,0.6242642728467979,192.14,11.30235294117647,17,PINK PAISLEY CUSHION COVER ,-0.16737983495058376,Elastic,7.39,Premium,0.037302832596133165,0.007282658170232135,0.0,0.0,0.9202267524267863,0.15422097467810275,0.045576407506702415,11.415709342560552,1.905160410753576e-05,Premium,7.613399999999999,1.9999999999999967,5.7642
84912A,3.5262162162162163,0.23148539231821888,3.29,3.75,2.108108108108108,156,1.7325851108198778,560.62,7.575945945945946,74,PINK ROSE WASHBAG,0.35966525837550894,Premium/Other,3.593717948717949,Mid,0.10250363043090902,0.03322712790168411,0.03322712790168411,0.0,0.9295235218768512,0.06546132311047156,0.19839142091152814,7.433644996347699,5.5588166413899754e-05,Mid,3.878837837837838,10.000000000000005,44.8496
84912B,3.4351533742331286,0.2080549423762536,3.29,3.75,1.9877300613496933,324,1.4740040791832165,1136.6,6.973006134969324,160,GREEN ROSE WASHBAG,0.4752366136504374,Premium/Other,3.5080246913580244,Mid,0.0740320031319339,0.07237141556668183,0.07237141556668183,0.0,0.18425963722175723,0.060390618290706854,0.4289544235924933,6.828157627310023,0.00011269935062259365,Mid,3.778668711656442,10.000000000000012,90.928
84913A,3.4126612903225806,0.3689473244861332,3.29,4.65,2.2016129032258065,273,1.6128540511779912,952.83,7.684112903225807,124,SOFT PINK ROSE TOWEL ,0.2892860193033865,Premium/Other,3.4902197802197805,Mid,0.0669996481523108,0.05598543468365953,0.05598543468365953,0.0,0.5472558009296968,0.10779545306727109,0.3324396782841823,7.513359131113424,9.44776722274555e-05,Mid,3.753927419354839,10.000000000000005,76.2264
84913B,3.64,0.578175629738516,3.29,4.65,2.2790697674418605,196,1.360373329301644,754.07,8.76825581395349,86,MINT GREEN ROSE TOWEL,0.6077290628650672,Premium/Other,3.8472959183673474,Mid,0.13807916721418584,0.03868912152935822,0.03868912152935822,0.0,0.44224067797514166,0.15840428212014138,0.23056300268096513,8.295813953488372,7.476966331513215e-05,Mid,4.0040000000000004,10.000000000000009,60.32560000000001
84915,3.890869565217391,2.2864778651165603,1.25,11.87,9.434782608695652,217,21.63924483423688,372.33,16.188260869565216,23,HAND TOWEL PINK FLOWER AND DAISY,-0.43361052399310007,Highly Elastic,1.7158064516129032,Mid,0.21651582267077737,0.010013654984069186,0.0,0.010013654984069186,1.3503779465743073,0.5861456854400456,0.06166219839142091,36.70950850661625,3.6918308303106014e-05,Mid,3.696326086956521,-5.00000000000001,11.169899999999998
84916,3.9479310344827585,1.8508943384798466,1.25,5.95,7.689655172413793,223,18.406333242888866,453.39,15.634137931034482,29,HAND TOWEL PALE BLUE W FLOWERS,-0.4476303588278066,Highly Elastic,2.0331390134529146,Mid,0.23435661097340024,0.012744651797906235,0.0,0.012744651797906235,0.8533691929787982,0.46764188722700434,0.0777479892761394,30.35822829964328,4.4955796743601744e-05,Mid,3.7505344827586202,-5.000000000000009,13.6017
84917,3.976666666666667,2.336032138872698,1.25,11.63,6.814814814814815,184,8.503560507842659,466.3,17.270370370370372,27,WHITE HAND TOWEL WITH BUTTERFLY,-0.5138766210864107,Highly Elastic,2.534239130434783,Mid,0.24334106821110238,0.011834319526627219,0.0,0.011834319526627219,0.7080036136364849,0.5859612388476667,0.07238605898123325,27.10024691358025,4.6235885267741885e-05,Mid,3.7778333333333336,-5.000000000000002,13.988999999999999
84919,6.534827586206896,1.8647838264023582,5.79,15.79,2.0,58,2.0,381.78000000000003,13.164827586206897,29,BLUE CUSHION COVER WITH FLOWER,0.026429719942819653,Inelastic,6.5824137931034485,Premium,-0.09184240037121898,0.012744651797906235,0.012744651797906235,0.0,0.6633893013485385,0.28492482068318437,0.0777479892761394,13.069655172413793,3.785532120420008e-05,Premium,7.1883103448275865,10.000000000000007,30.542400000000004
84920,4.155102040816327,1.3971356448835175,3.29,7.62,2.3877551020408165,117,1.538618516324144,453.73,9.259795918367347,48,PINK FLOWER FABRIC PONY,-0.31416748538336575,Highly Elastic,3.878034188034188,Mid,0.2991305138192882,0.021392808375056895,0.0,0.021392808375056895,0.4930211664056049,0.33543851535740293,0.128686327077748,9.921366097459392,4.498950937708026e-05,Mid,3.9473469387755102,-5.000000000000001,13.6119
84921,3.75,0.0,3.75,3.75,2.2,11,2.16794833886788,41.25,8.25,5,CREAM AND PINK FLOWERS PONY ,0.0,Inelastic,3.75,Mid,0.172471669520109,0.0018206645425580337,0.0018206645425580337,0.0,0.9128569967877517,0.0,0.013404825737265416,8.25,4.090135679378839e-06,Mid,4.125,10.0,3.3000000000000003
84922,4.923333333333333,1.6493230934740062,4.25,8.29,1.5,9,0.8366600265340756,42.29,7.048333333333333,6,PINK BUTTERFLY WASHBAG,-0.2927700218845598,Highly Elastic,4.698888888888889,Mid,0.5393250274499564,0.002275830678197542,0.0,0.002275830678197542,0.6344119026953221,0.3343222486771635,0.0160857908847185,7.385,4.19325667590136e-06,Mid,4.6771666666666665,-4.999999999999996,1.2687
